step,sparsity,mean_loss,accuracy
3103,0.5421757518796992,0.015620354094985267,0.9977777777777778
3132,0.549812030075188,0.022187361187391945,0.9977777777777778
3161,0.549812030075188,0.016359266505263422,0.9966666666666667
3190,0.549812030075188,0.01629628691870361,0.9977777777777778
3219,0.5574483082706767,0.022548717282396605,0.9966666666666667
3248,0.5574483082706767,0.01822022010092227,0.9977777777777778
3277,0.5650845864661654,0.0190871962804704,0.9977777777777778
3306,0.5650845864661654,0.017626270258856838,0.9977777777777778
3335,0.5650845864661654,0.01620096134082104,0.9977777777777778
3364,0.5727208646616542,0.016300909639024263,0.9977777777777778
3393,0.5727208646616542,0.015653776615155948,0.9977777777777778
3422,0.5803571428571428,0.014962520705004381,0.9977777777777778
3451,0.5803571428571428,0.015193886323516538,0.9977777777777778
3480,0.5803571428571428,0.014712181472043877,0.9977777777777778
3509,0.5803571428571428,0.014552044349300703,0.9977777777777778
3538,0.5879934210526316,0.014937379576341999,0.9977777777777778
3567,0.5879934210526316,0.01539172932297329,0.9977777777777778
3596,0.5879934210526316,0.013825564725271116,0.9977777777777778
3625,0.5956296992481203,0.0151112909559199,0.9977777777777778
3654,0.5956296992481203,0.024306123536720542,0.9977777777777778
3683,0.5956296992481203,0.014123789403341245,0.9977777777777778
3712,0.6032659774436091,0.014294620390717099,0.9977777777777778
3741,0.6032659774436091,0.014331811327785745,0.9977777777777778
3770,0.6032659774436091,0.013171415303221152,0.9977777777777778
3799,0.6032659774436091,0.012995257024021217,0.9977777777777778
3828,0.6109022556390977,0.016690303555643448,0.9977777777777778
3857,0.6109022556390977,0.013541563635427174,0.9977777777777778
3886,0.6109022556390977,0.012804332433365833,0.9977777777777778
3915,0.6185385338345865,0.013934460635353137,0.9966666666666667
3944,0.6185385338345865,0.015919748279169203,0.9977777777777778
3973,0.6185385338345865,0.014844055153553365,0.9977777777777778
4002,0.6185385338345865,0.013148311148822325,0.9977777777777778
4031,0.6261748120300752,0.013072482186928299,0.9977777777777778
4060,0.6261748120300752,0.012582074875105813,0.9977777777777778
4089,0.6261748120300752,0.013244115489012009,0.9977777777777778
4118,0.6261748120300752,0.012614260705784216,0.9977777777777778
4147,0.6261748120300752,0.012034756196013397,0.9977777777777778
4176,0.6338110902255639,0.012616976824503861,0.9977777777777778
4205,0.6338110902255639,0.012227815054232519,0.9977777777777778
4234,0.6338110902255639,0.011905412051911923,0.9977777777777778
4263,0.6338110902255639,0.011413710163421352,0.9977777777777778
4292,0.6338110902255639,0.012618395175414587,0.9977777777777778
4321,0.6414473684210527,0.012547582477120714,0.9966666666666667
4350,0.6414473684210527,0.012655532546492064,0.9977777777777778
4379,0.6414473684210527,0.014619835584145157,0.9977777777777778
4408,0.6414473684210527,0.011436507287363049,0.9977777777777778
4437,0.6414473684210527,0.011539651691510234,0.9977777777777778
4466,0.6490836466165413,0.011949437259381804,0.9977777777777778
4495,0.6490836466165413,0.012234961185130993,0.9977777777777778
4524,0.6490836466165413,0.01506104441750381,0.9977777777777778
4553,0.6490836466165413,0.011047899675191592,0.9977777777777778
4582,0.6490836466165413,0.01108226988068216,0.9977777777777778
4611,0.6490836466165413,0.010496526812777948,0.9977777777777778
4640,0.6567199248120301,0.01164521926531001,0.9977777777777778
4669,0.6567199248120301,0.010803414628565143,0.9977777777777778
4698,0.6567199248120301,0.0108112590737862,0.9977777777777778
4727,0.6567199248120301,0.011081986936991934,0.9977777777777778
4756,0.6567199248120301,0.010353183915228109,0.9977777777777778
4785,0.6567199248120301,0.010146733191641985,0.9977777777777778
4814,0.6567199248120301,0.010210155286453247,0.9977777777777778
4843,0.6643562030075187,0.010381618071165052,0.9977777777777778
4872,0.6643562030075187,0.010934937220109246,0.9977777777777778
4901,0.6643562030075187,0.01074014988380592,0.9977777777777778
4930,0.6643562030075187,0.010524951984030861,0.9977777777777778
4959,0.6643562030075187,0.01046417978862707,0.9977777777777778
4988,0.6643562030075187,0.010237606278072721,0.9977777777777778
5017,0.6643562030075187,0.009878147353743715,0.9977777777777778
5046,0.6643562030075187,0.009793462936851759,0.9977777777777778
5075,0.6643562030075187,0.009653595451034348,0.9977777777777778
5104,0.6719924812030076,0.014179864025625296,0.9977777777777778
5133,0.6719924812030076,0.013856226996724803,0.9966666666666667
5162,0.6719924812030076,0.010526387920411339,0.9977777777777778
5191,0.6719924812030076,0.010605949972057561,0.9977777777777778
5220,0.6719924812030076,0.012793808916519137,0.9977777777777778
5249,0.6719924812030076,0.009533504811659625,0.9977777777777778
5278,0.6719924812030076,0.009473892182443377,0.9977777777777778
5307,0.6719924812030076,0.009142719396679232,0.9977777777777778
5336,0.6719924812030076,0.009372453077414331,0.9977777777777778
5365,0.6719924812030076,0.01989020999975926,0.9977777777777778
5394,0.6719924812030076,0.00948588233037157,0.9977777777777778
5423,0.6719924812030076,0.009165498723868747,0.9977777777777778
5452,0.6719924812030076,0.009517139737670925,0.9977777777777778
5481,0.6796287593984962,0.010352355296431552,0.9977777777777778
5510,0.6796287593984962,0.009455284136163769,0.9977777777777778
5539,0.6796287593984962,0.009884968718395,0.9977777777777778
5568,0.6796287593984962,0.009523751341946858,0.9977777777777778
5597,0.6796287593984962,0.008521682150169569,0.9977777777777778
5626,0.6796287593984962,0.009588889886428732,0.9977777777777778
5655,0.6796287593984962,0.009405285820706419,0.9977777777777778
5684,0.6796287593984962,0.008586491675368959,0.9977777777777778
5713,0.6796287593984962,0.008819126912341916,0.9977777777777778
5742,0.6796287593984962,0.00936837351276824,0.9977777777777778
5771,0.6796287593984962,0.008427087480257308,0.9977777777777778
5800,0.6796287593984962,0.008553794794876064,0.9977777777777778
5829,0.6796287593984962,0.0085414843268762,0.9977777777777778
5858,0.6796287593984962,0.008198742588015222,0.9977777777777778
5887,0.6796287593984962,0.00868750545693178,0.9977777777777778
5916,0.6796287593984962,0.008683715260260379,0.9977777777777778
5945,0.6796287593984962,0.008498069564445791,0.9977777777777778
5974,0.6796287593984962,0.008446361066846915,0.9977777777777778
6003,0.6796287593984962,0.008962517080031358,0.9977777777777778
6032,0.6796287593984962,0.008132841805783341,0.9977777777777778
6061,0.6796287593984962,0.008307987658252835,0.9977777777777778
6090,0.6796287593984962,0.008771762176195142,0.9977777777777778
6119,0.6796287593984962,0.008196590990071624,0.9977777777777778
6148,0.6796287593984962,0.00794681636774212,0.9977777777777778
6177,0.6796287593984962,0.008259485316372921,0.9977777777777778
6206,0.6796287593984962,0.007879701024128624,0.9977777777777778
6235,0.6796287593984962,0.008475634072193696,0.9977777777777778
6264,0.6796287593984962,0.007990564568837054,0.9977777777777778
6293,0.6872650375939849,0.00945415318341149,0.9977777777777778
6322,0.6872650375939849,0.008422343393796767,0.9977777777777778
6351,0.6872650375939849,0.008679232209241732,0.9977777777777778
6380,0.6872650375939849,0.008508247902456934,0.9977777777777778
6409,0.6872650375939849,0.007985970777185054,0.9977777777777778
6438,0.6872650375939849,0.007824642351510803,0.9977777777777778
6467,0.6872650375939849,0.00792353295992649,0.9977777777777778
6496,0.6872650375939849,0.007628743505565801,0.9977777777777778
6525,0.6872650375939849,0.008166325351444393,0.9977777777777778
6554,0.6872650375939849,0.007990239472922113,0.9977777777777778
6583,0.6872650375939849,0.007866590250676363,0.9977777777777778
6612,0.6872650375939849,0.00778083495685142,0.9977777777777778
6641,0.6872650375939849,0.007538355923956257,0.9977777777777778
6670,0.6872650375939849,0.008445548778825087,0.9977777777777778
6699,0.6872650375939849,0.008077129451771912,0.9977777777777778
6728,0.6872650375939849,0.00820190097242465,0.9977777777777778
6757,0.6872650375939849,0.007659967495033141,0.9977777777777778
6786,0.6872650375939849,0.007437380739525151,0.9977777777777778
6815,0.6872650375939849,0.008023756342731902,0.9977777777777778
6844,0.6872650375939849,0.00746184660019701,0.9977777777777778
6873,0.6872650375939849,0.007264186239242398,0.9977777777777778
6902,0.6872650375939849,0.00799451967725495,0.9977777777777778
6931,0.6872650375939849,0.007663010629766181,0.9977777777777778
6960,0.6872650375939849,0.00704618060751378,0.9977777777777778
6989,0.6872650375939849,0.0071470953734081135,0.9977777777777778
7018,0.6872650375939849,0.007508928117635712,0.9977777777777778
7047,0.6872650375939849,0.007131926426605464,0.9977777777777778
7076,0.6872650375939849,0.0072202802782382345,0.9977777777777778
7105,0.6872650375939849,0.007761550942077347,0.9977777777777778
7134,0.6872650375939849,0.007466974483731872,0.9977777777777778
7163,0.6872650375939849,0.0073246121450269005,0.9977777777777778
7192,0.6872650375939849,0.007183076816079917,0.9977777777777778
7221,0.6872650375939849,0.00694230879567593,0.9977777777777778
7250,0.6872650375939849,0.00700090774454158,0.9977777777777778
7279,0.6872650375939849,0.007033759839647605,0.9977777777777778
7308,0.6872650375939849,0.006821468291343566,0.9977777777777778
7337,0.6872650375939849,0.006887609993868293,0.9977777777777778
7366,0.6872650375939849,0.011090532418175331,0.9977777777777778
7395,0.6872650375939849,0.006826757007392296,0.9977777777777778
7424,0.6872650375939849,0.006858453329346238,0.9977777777777778
7453,0.6872650375939849,0.007072579019296384,0.9977777777777778
7482,0.6872650375939849,0.007254165620008749,0.9977777777777778
7511,0.6872650375939849,0.006840577232548312,0.9977777777777778
7540,0.6872650375939849,0.006516215536090772,0.9977777777777778
7569,0.6872650375939849,0.006870781078508838,0.9977777777777778
7598,0.6872650375939849,0.006610882267674771,0.9977777777777778
7627,0.6872650375939849,0.006648233346660986,0.9977777777777778
7656,0.6872650375939849,0.007056701911562082,0.9977777777777778
7685,0.6872650375939849,0.006738603387979828,0.9977777777777778
7714,0.6872650375939849,0.007191368888757811,0.9977777777777778
7743,0.6872650375939849,0.007280028981787127,0.9977777777777778
7772,0.6872650375939849,0.0074814753665514554,0.9977777777777778
7801,0.6872650375939849,0.006701137032545268,0.9977777777777778
7830,0.6872650375939849,0.006824176605590358,0.9977777777777778
7859,0.6872650375939849,0.007292041451809628,0.9977777777777778
7888,0.6872650375939849,0.006652521951868061,0.9977777777777778
7917,0.6872650375939849,0.0063093965956137876,0.9977777777777778
7946,0.6872650375939849,0.006552120537854462,0.9977777777777778
7975,0.6872650375939849,0.006538392687042801,0.9977777777777778
8004,0.6872650375939849,0.006638897414953394,0.9977777777777778
8033,0.6872650375939849,0.006504199009758768,0.9977777777777778
8062,0.6872650375939849,0.006797732472900484,0.9977777777777778
8091,0.6872650375939849,0.0066305839202951515,0.9977777777777778
8120,0.6872650375939849,0.006431602089253576,0.9977777777777778
8149,0.6872650375939849,0.006251138597460052,0.9977777777777778
8178,0.6872650375939849,0.0062593363668036915,0.9977777777777778
8207,0.6872650375939849,0.017148005908074093,0.9977777777777778
8236,0.6872650375939849,0.006155290703787805,0.9977777777777778
8265,0.6872650375939849,0.00651802326184732,0.9977777777777778
8294,0.6872650375939849,0.006748480916068647,0.9977777777777778
8323,0.6872650375939849,0.006546892007888667,0.9977777777777778
8352,0.6872650375939849,0.006170381600081604,0.9977777777777778
8381,0.6872650375939849,0.015811153754930366,0.9977777777777778
8410,0.6872650375939849,0.007095216058978674,0.9977777777777778
8439,0.6872650375939849,0.006661733272135492,0.9977777777777778
8468,0.6872650375939849,0.006349173294138529,0.9977777777777778
8497,0.6872650375939849,0.006066112749395011,0.9977777777777778
8526,0.6872650375939849,0.006386850051414104,0.9977777777777778
8555,0.6872650375939849,0.006103354151242656,0.9977777777777778
8584,0.6872650375939849,0.006402933193521237,0.9977777777777778
8613,0.6872650375939849,0.006687344552560988,0.9977777777777778
8642,0.6872650375939849,0.005838248257788689,0.9977777777777778
8671,0.6872650375939849,0.006405831061164478,0.9977777777777778
8700,0.6872650375939849,0.006321410078822967,0.9977777777777778
